2	黄色药粉(大量)	1	1	1	1	1	255
4	乌木剑	1	1	1	1	1	255
4	魔杖	1	1	1	1	1	255
4	八荒	1	1	1	1	1	255
1	鸡肉	1	1	1	1	1	255
5	玻璃戒指	1	1	1	1	1	255
5	牛角戒指	1	1	1	1	1	255
5	蓝色水晶戒指	1	1	1	1	1	255
5	六角戒指	1	1	1	1	1	255
5	黑檀项链	1	1	1	1	1	255
5	黄色水晶项链	1	1	1	1	1	255
5	黑色水晶项链	1	1	1	1	1	255
5	魔法头盔	1	1	1	1	1	255
1	沃玛号角	1	1	1	1	1	255
4	半月	1	1	1	1	1	255
5	皮制手套	1	1	1	1	1	255
5	坚固手套	1	1	1	1	1	255
5	钢手镯	1	1	1	1	1	255
5	生铁戒指	1	1	1	1	1	255
5	金戒指	1	1	1	1	1	255
5	灯笼项链	1	1	1	1	1	255
5	白色虎齿项链	1	1	1	1	1	255
5	魅力戒指	1	1	1	1	1	255
5	道德戒指	1	1	1	1	1	255
5	白金项链	1	1	1	1	1	255
5	降妖除魔戒指	1	1	1	1	1	255
5	躲避手链	1	1	1	1	1	255
1	地牢逃脱卷	1	1	1	1	1	255
4	偃月	1	1	1	1	1	255
4	降魔	1	1	1	1	1	255
5	传统项链	1	1	1	1	1	255
5	小手镯	1	1	1	1	1	255
5	银手镯	1	1	1	1	1	255
5	大手镯	1	1	1	1	1	255
4	鹤嘴锄	1	1	1	1	1	255
5	隐身戒指	1	1	1	1	1	255
1	抗拒火环	1	1	1	1	1	255
1	地狱火	1	1	1	1	1	255
1	雷电术	1	1	1	1	1	255
1	疾光电影	1	1	1	1	1	255
1	灵魂火符	1	1	1	1	1	255
1	幽灵盾	1	1	1	1	1	255
1	神圣战甲术	1	1	1	1	1	255
2	金创药(中量)	1	1	1	1	1	255
2	魔法药(中量)	1	1	1	1	1	255
5	黑色水晶戒指	1	1	1	1	1	255
5	魔鬼项链	1	1	1	1	1	255
5	珊瑚戒指	1	1	1	1	1	255
5	蓝翡翠项链	1	1	1	1	1	255
5	蛇眼戒指	1	1	1	1	1	255
5	琥珀项链	1	1	1	1	1	255
2	护身符	1	1	1	1	1	255
1	刺杀剑术	1	1	1	1	1	255
5	放大镜	1	1	1	1	1	255
5	红宝石戒指	1	1	1	1	1	255
5	珍珠戒指	1	1	1	1	1	255
5	竹笛	1	1	1	1	1	255
5	铂金戒指	1	1	1	1	1	255
5	骷髅戒指	1	1	1	1	1	255
5	龙之戒指	1	1	1	1	1	255
5	死神手套	1	1	1	1	1	255
5	骷髅头盔	1	1	1	1	1	255
5	魔法手镯	1	1	1	1	1	255
5	金手镯	1	1	1	1	1	255
5	道士头盔	1	1	1	1	1	255
5	传送戒指	1	1	1	1	1	255
5	尽力手镯	1	1	1	1	1	255
5	骑士手镯	1	1	1	1	1	255
5	绿色项链	1	1	1	1	1	255
5	凤凰明珠	1	1	1	1	1	255
5	道士手镯	1	1	1	1	1	255
5	三眼手镯	1	1	1	1	1	255
5	灵魂项链	1	1	1	1	1	255
5	黑檀手镯	1	1	1	1	1	255
5	思贝儿手镯	1	1	1	1	1	255
5	恶魔铃铛	1	1	1	1	1	255
1	铜矿	1	1	1	1	1	255
1	铁矿	1	1	1	1	1	255
1	银矿	1	1	1	1	1	255
1	金矿	1	1	1	1	1	255
1	战神油	1	1	1	1	1	255
1	回城卷	1	1	1	1	1	255
1	祝福油	1	1	1	1	1	255
5	麻痹戒指	1	1	1	1	1	255
5	复活戒指	1	1	1	1	1	255
5	火焰戒指	1	1	1	1	1	255
5	防御戒指	1	1	1	1	1	255
5	愤怒戒指	1	1	1	1	1	255
5	护身戒指	1	1	1	1	1	255
5	超负载戒指	1	1	1	1	1	255
5	技巧项链	1	1	1	1	1	255
5	狂风戒指	1	1	1	1	1	255
5	夏普儿手镯	1	1	1	1	1	255
5	狂风项链	1	1	1	1	1	255
5	辟邪手镯	1	1	1	1	1	255
5	探测项链	1	1	1	1	1	255
1	困魔咒	1	1	1	1	1	255
1	召唤骷髅	1	1	1	1	1	255
1	隐身术	1	1	1	1	1	255
1	集体隐身术	1	1	1	1	1	255
1	诱惑之光	1	1	1	1	1	255
1	瞬息移动	1	1	1	1	1	255
1	火墙	1	1	1	1	1	255
1	爆裂火焰	1	1	1	1	1	255
1	地狱雷光	1	1	1	1	1	255
1	半月弯刀	1	1	1	1	1	255
2	太阳水	1	1	1	1	1	255
1	祖玛头像	1	1	1	1	1	255
2	强效金创药	1	1	1	1	1	255
2	强效魔法药	1	1	1	1	1	255
1	随机传送卷	1	1	1	1	1	255
4	无极棍	1	1	1	1	1	255
4	血饮	1	1	1	1	1	255
4	裁决之杖	1	1	1	1	1	255
5	记忆戒指	1	1	1	1	1	255
5	记忆项链	1	1	1	1	1	255
5	记忆手镯	1	1	1	1	1	255
5	记忆头盔	1	1	1	1	1	255
4	祈祷之刃	1	1	1	1	1	255
5	祈祷手镯	1	1	1	1	1	255
5	祈祷项链	1	1	1	1	1	255
5	祈祷戒指	1	1	1	1	1	255
5	祈祷头盔	1	1	1	1	1	255
1	行会回城卷	1	1	1	1	1	255
1	修复油	1	1	1	1	1	255
1	黑铁矿石	1	1	1	1	1	255
5	生命项链	1	1	1	1	1	255
5	力量戒指	1	1	1	1	1	255
5	心灵手镯	1	1	1	1	1	255
5	黑铁头盔	1	1	1	1	1	255
1	烈火剑法	1	1	1	1	1	255
1	野蛮冲撞	1	1	1	1	1	255
1	心灵启示	1	1	1	1	1	255
1	群体治愈术	1	1	1	1	1	255
1	召唤神兽	1	1	1	1	1	255
1	魔法盾	1	1	1	1	1	255
1	圣言术	1	1	1	1	1	255
1	冰咆哮	1	1	1	1	1	255
1	超级金创药	1	1	1	1	1	255
1	超级魔法药	1	1	1	1	1	255
2	强效太阳水	1	1	1	1	1	255
1	骰子	1	1	1	1	1	255
1	木料	1	1	1	1	1	255
4	落魄神兵	1	1	1	1	1	255
1	彩票	1	1	1	1	1	255
3	中型盔甲(男)	1	1	1	1	1	255
3	中型盔甲(女)	1	1	1	1	1	255
1	上网卡	1	1	1	1	1	255
1	正版游戏	1	1	1	1	1	255
2	许中医的药1	1	1	1	1	1	255
2	许中医的药2	1	1	1	1	1	255
2	许中医的药3	1	1	1	1	1	255
1	药剂师的信	1	1	1	1	1	255
4	命运之刃	1	1	1	1	1	255
4	屠龙	1	1	1	1	1	255
4	龙纹剑	1	1	1	1	1	255
4	嗜魂法杖	1	1	1	1	1	255
5	紫碧螺	1	1	1	1	1	255
5	泰坦戒指	1	1	1	1	1	255
5	幽灵手套	1	1	1	1	1	255
5	阎罗手套	1	1	1	1	1	255
5	龙之手镯	1	1	1	1	1	255
5	天珠项链	1	1	1	1	1	255
5	幽灵项链	1	1	1	1	1	255
7	火把	1	1	1	1	1	255
5	头盔	1	1	1	1	1	255
2	鹿茸	1	1	1	1	1	255
4	骨玉权杖	1	1	1	1	1	255
5	神秘戒指	1	1	1	1	1	255
5	神秘腰带	1	1	1	1	1	255
5	神秘头盔	1	1	1	1	1	255
2	神水	1	1	1	1	1	255
1	命运之书	1	1	1	1	1	255
1	金条	1	1	1	1	1	255
2	米糕	1	1	1	1	1	255
2	鹿血	1	1	1	1	1	255
5	生灵戒指	1	1	1	1	1	255
5	生灵手镯	1	1	1	1	1	255
5	生灵项链	1	1	1	1	1	255
5	魔力戒指	1	1	1	1	1	255
5	魔力手镯	1	1	1	1	1	255
5	魔力项链	1	1	1	1	1	255
1	佛牌	1	1	1	1	1	255
1	介绍信	1	1	1	1	1	255
2	疗伤药	1	1	1	1	1	255
1	薄荷叶	1	1	1	1	1	255
5	祈福项链	1	1	1	1	1	255
4	牢犯匕首	1	1	1	1	1	255
3	恶魔长袍(女)	1	1	1	1	1	255
3	恶魔长袍(男)	1	1	1	1	1	255
3	幽灵战衣(女)	1	1	1	1	1	255
3	幽灵战衣(男)	1	1	1	1	1	255
3	战神盔甲(男)	1	1	1	1	1	255
3	战神盔甲(女)	1	1	1	1	1	255
1	MP3随身听	1	1	1	1	1	255
1	AMD芯片	1	1	1	1	1	255
1	液晶显示器	1	1	1	1	1	255
1	时尚手机	1	1	1	1	1	255
1	数码相机	1	1	1	1	1	255
1	山洞凭证	1	1	1	1	1	255
1	筹码	1	1	1	1	1	255
2	特殊药水	1	1	1	1	1	255
2	万年雪霜	1	1	1	1	1	255
1	金创药(小)包	1	1	1	1	1	255
1	魔法药(小)包	1	1	1	1	1	255
1	金创药(中)包	1	1	1	1	1	255
1	魔法药(中)包	1	1	1	1	1	255
1	地牢逃脱卷包	1	1	1	1	1	255
1	随机传送卷包	1	1	1	1	1	255
1	回城卷包	1	1	1	1	1	255
1	行会回城卷包	1	1	1	1	1	255
1	筹码包	1	1	1	1	1	255
5	魔法头盔	1	1	1	1	1	255
5	求婚戒指	1	1	1	1	1	255
4	血剑	1	1	1	1	1	255
1	金砖	1	1	1	1	1	255
1	宝箱	1	1	1	1	1	255
2	护身符(大)	1	1	1	1	1	255
2	面条	1	1	1	1	1	255
5	圣战头盔	1	1	1	1	1	255
5	法神头盔	1	1	1	1	1	255
5	天尊头盔	1	1	1	1	1	255
5	圣战手镯	1	1	1	1	1	255
5	法神手镯	1	1	1	1	1	255
5	天尊手镯	1	1	1	1	1	255
5	圣战戒指	1	1	1	1	1	255
5	法神戒指	1	1	1	1	1	255
5	天尊戒指	1	1	1	1	1	255
5	圣战项链	1	1	1	1	1	255
5	法神项链	1	1	1	1	1	255
5	天尊项链	1	1	1	1	1	255
4	罗刹	1	1	1	1	1	255
1	攻击神水	1	1	1	1	1	255
1	魔力神水	1	1	1	1	1	255
1	精神神水	1	1	1	1	1	255
1	极速神水	1	1	1	1	1	255
1	体力强效神水	1	1	1	1	1	255
1	魔力强效神水	1	1	1	1	1	255
1	金条包	1	1	1	1	1	255
1	金盒	1	1	1	1	1	255
4	赤血魔剑	1	1	1	1	1	255
5	魔血戒指	1	1	1	1	1	255
5	魔血手镯	1	1	1	1	1	255
5	魔血项链	1	1	1	1	1	255
5	虹魔戒指	1	1	1	1	1	255
5	虹魔手镯	1	1	1	1	1	255
5	虹魔项链	1	1	1	1	1	255
1	血剑碎片	1	1	1	1	1	255
5	道神戒指	1	1	1	1	1	255
5	道神手镯	1	1	1	1	1	255
5	道神项链	1	1	1	1	1	255
1	玉水晶	1	1	1	1	1	255
1	血魔心脏	1	1	1	1	1	255
1	魔血油	1	1	1	1	1	255
1	红蛇果	1	1	1	1	1	255
7	火炬	1	1	1	1	1	255
5	星王冠	1	1	1	1	1	255
7	荣誉勋章11号	1	1	1	1	1	255
7	荣誉勋章12号	1	1	1	1	1	255
7	荣誉勋章13号	1	1	1	1	1	255
7	荣誉勋章14号	1	1	1	1	1	255
7	荣誉勋章15号	1	1	1	1	1	255
7	荣誉勋章21号	1	1	1	1	1	255
7	荣誉勋章22号	1	1	1	1	1	255
7	荣誉勋章23号	1	1	1	1	1	255
7	荣誉勋章24号	1	1	1	1	1	255
7	荣誉勋章25号	1	1	1	1	1	255
7	荣誉勋章31号	1	1	1	1	1	255
7	荣誉勋章32号	1	1	1	1	1	255
7	荣誉勋章33号	1	1	1	1	1	255
7	荣誉勋章34号	1	1	1	1	1	255
7	荣誉勋章35号	1	1	1	1	1	255
7	荣誉勋章41号	1	1	1	1	1	255
7	荣誉勋章42号	1	1	1	1	1	255
7	荣誉勋章43号	1	1	1	1	1	255
7	荣誉勋章44号	1	1	1	1	1	255
7	荣誉勋章45号	1	1	1	1	1	255
4	怒斩	1	1	1	1	1	255
4	龙牙	1	1	1	1	1	255
4	逍遥扇	1	1	1	1	1	255
4	留香	1	1	1	1	1	255
3	鬼面铠甲(男)	1	1	1	1	1	255
3	火龙魔衣(男)	1	1	1	1	1	255
3	玄天宝衣(男)	1	1	1	1	1	255
3	鬼面铠甲(女)	1	1	1	1	1	255
3	火龙魔衣(女)	1	1	1	1	1	255
3	玄天宝衣(女)	1	1	1	1	1	255
7	参赛证	1	1	1	1	1	255
4	大风起兮云飞扬	1	1	1	1	1	255
4	几施经略挫雄豪	1	1	1	1	1	255
4	天下谁人不识君	1	1	1	1	1	255
4	雏凤清于老凤声	1	1	1	1	1	255
4	人生乐在相知心	1	1	1	1	1	255
4	只羡鸳鸯不羡仙	1	1	1	1	1	255
4	一代红装照汗青	1	1	1	1	1	255
1	勋章之心	1	1	1	1	1	255
1	绿宝石矿	1	1	1	1	1	255
1	紫水晶矿	1	1	1	1	1	255
1	幻境凭证	1	1	1	1	1	255
1	魔血石(大)	1	1	1	1	1	255
1	狮子吼	1	1	1	1	1	255
1	寒冰掌	1	1	1	1	1	255
1	灭天火	1	1	1	1	1	255
1	气功波	1	1	1	1	1	255
1	无极真气	1	1	1	1	1	255
1	开天斩	1	1	1	1	1	255
1	逐日剑法	1	1	1	1	1	255
1	流星火雨	1	1	1	1	1	255
1	噬血术	1	1	1	1	1	255
1	召唤月灵	1	1	1	1	1	255
1	英雄基本剑术	1	1	1	1	1	255
1	英雄攻杀剑术	1	1	1	1	1	255
1	英雄刺杀剑术	1	1	1	1	1	255
1	英雄半月弯刀	1	1	1	1	1	255
1	英雄野蛮冲撞	1	1	1	1	1	255
1	英雄烈火剑法	1	1	1	1	1	255
1	英雄狮子吼	1	1	1	1	1	255
1	英雄开天斩	1	1	1	1	1	255
1	英雄逐日剑法	1	1	1	1	1	255
1	英雄火球术	1	1	1	1	1	255
1	英雄抗拒火环	1	1	1	1	1	255
1	英雄诱惑之光	1	1	1	1	1	255
1	英雄地狱火	1	1	1	1	1	255
1	英雄雷电术	1	1	1	1	1	255
1	英雄大火球	1	1	1	1	1	255
1	英雄瞬息移动	1	1	1	1	1	255
1	英雄爆裂火焰	1	1	1	1	1	255
1	英雄火墙	1	1	1	1	1	255
1	英雄疾光电影	1	1	1	1	1	255
1	英雄地狱雷光	1	1	1	1	1	255
1	英雄魔法盾	1	1	1	1	1	255
1	英雄圣言术	1	1	1	1	1	255
1	英雄冰咆哮	1	1	1	1	1	255
1	英雄寒冰掌	1	1	1	1	1	255
1	英雄灭天火	1	1	1	1	1	255
1	英雄分身术	1	1	1	1	1	255
1	英雄流星火雨	1	1	1	1	1	255
1	英雄治愈术	1	1	1	1	1	255
1	英雄精神战法	1	1	1	1	1	255
1	英雄施毒术	1	1	1	1	1	255
1	英雄灵魂火符	1	1	1	1	1	255
1	英雄召唤骷髅	1	1	1	1	1	255
1	英雄隐身术	1	1	1	1	1	255
1	英雄集体隐身	1	1	1	1	1	255
1	英雄幽灵盾	1	1	1	1	1	255
1	英雄神圣战甲	1	1	1	1	1	255
1	英雄心灵启示	1	1	1	1	1	255
1	英雄困魔咒	1	1	1	1	1	255
1	英雄气功波	1	1	1	1	1	255
1	英雄群体治疗	1	1	1	1	1	255
1	英雄召唤神兽	1	1	1	1	1	255
1	英雄无极真气	1	1	1	1	1	255
1	英雄召唤月灵	1	1	1	1	1	255
1	英雄噬血术	1	1	1	1	1	255
1	破魂斩	1	1	1	1	1	255
1	劈星斩	1	1	1	1	1	255
1	雷霆一击	1	1	1	1	1	255
1	噬魂沼泽	1	1	1	1	1	255
1	末日审判	1	1	1	1	1	255
1	火龙气焰	1	1	1	1	1	255
2	修复神水	1	1	1	1	1	255
7	布鞋	1	1	1	1	1	255
7	鹿皮靴	1	1	1	1	1	255
7	紫绸靴	1	1	1	1	1	255
7	避魂靴	1	1	1	1	1	255
7	兽皮腰带	1	1	1	1	1	255
7	铁腰带	1	1	1	1	1	255
7	青铜腰带	1	1	1	1	1	255
7	钢铁腰带	1	1	1	1	1	255
4	独孤九剑	1	1	1	1	1	255
4	映邪天神	1	1	1	1	1	255
4	太极慧剑	1	1	1	1	1	255
3	天衣无缝(男)	1	1	1	1	1	255
3	天衣无缝(女)	1	1	1	1	1	255
5	水波项链	1	1	1	1	1	255
5	金刚铃项链	1	1	1	1	1	255
5	镇魂项链	1	1	1	1	1	255
5	八极手镯	1	1	1	1	1	255
5	抗魔手镯	1	1	1	1	1	255
5	伏魔手镯	1	1	1	1	1	255
5	白驼臂铠	1	1	1	1	1	255
5	魂锁护腕	1	1	1	1	1	255
5	太极护腕	1	1	1	1	1	255
5	沃玛指环	1	1	1	1	1	255
5	鬼刃指环	1	1	1	1	1	255
5	心意指环	1	1	1	1	1	255
5	无极戒指	1	1	1	1	1	255
5	雷雳戒指	1	1	1	1	1	255
5	太极戒指	1	1	1	1	1	255
5	黑狐项链	1	1	1	1	1	255
5	黑月神璎	1	1	1	1	1	255
5	红狐项链	1	1	1	1	1	255
5	赤月神璎	1	1	1	1	1	255
5	蓝狐项链	1	1	1	1	1	255
5	悲月神璎	1	1	1	1	1	255
5	黑狐护腕	1	1	1	1	1	255
5	黑月臂铠	1	1	1	1	1	255
5	红狐护腕	1	1	1	1	1	255
5	紫缎臂铠	1	1	1	1	1	255
5	蓝狐护腕	1	1	1	1	1	255
5	苍绸臂铠	1	1	1	1	1	255
5	黑狐戒指	1	1	1	1	1	255
5	墨素指环	1	1	1	1	1	255
5	红狐戒指	1	1	1	1	1	255
5	红花指环	1	1	1	1	1	255
5	蓝狐戒指	1	1	1	1	1	255
5	素雪指环	1	1	1	1	1	255
3	破凰天魔衣(男)	1	1	1	1	1	255
3	破凰天魔衣(女)	1	1	1	1	1	255
4	祖玛裁决之杖	1	1	1	1	1	255
4	封魔屠龙	1	1	1	1	1	255
4	祖玛骨玉权杖	1	1	1	1	1	255
4	封魔嗜魂法杖	1	1	1	1	1	255
4	祖玛无极棍	1	1	1	1	1	255
4	封魔龙纹剑	1	1	1	1	1	255
4	天龙神型夺命剑	1	1	1	1	1	255
3	天龙不死衣(男)	1	1	1	1	1	255
3	天龙不死衣(女)	1	1	1	1	1	255
5	天龙燕月神	1	1	1	1	1	255
5	天龙狂魔轮	1	1	1	1	1	255
5	天龙魂世环	1	1	1	1	1	255
5	天龙除魂帽	1	1	1	1	1	255
7	天龙神形步	1	1	1	1	1	255
7	天龙反向带	1	1	1	1	1	255
1	护心丹	1	1	1	1	1	255
2	超级护身符	1	1	1	1	1	255
2	超级灰色药粉	1	1	1	1	1	255
2	超级黄色药粉	1	1	1	1	1	255
1	分身术	1	1	1	1	1	255
1	气血石(小)	1	1	1	1	1	255
1	气血石(中)	1	1	1	1	1	255
1	气血石(大)	1	1	1	1	1	255
1	幻魔石(小)	1	1	1	1	1	255
1	幻魔石(中)	1	1	1	1	1	255
1	幻魔石(大)	1	1	1	1	1	255
1	魔血石(小)	1	1	1	1	1	255
1	魔血石(中)	1	1	1	1	1	255
2	比奇传送石	1	1	1	1	1	255
2	盟重传送石	1	1	1	1	1	255
2	随机传送石	1	1	1	1	1	255
1	双倍秘籍	1	1	1	1	1	255
1	双倍宝典	1	1	1	1	1	255
2	召唤强化卷	1	1	1	1	1	255
2	虎卫卷轴	1	1	1	1	1	255
2	太阳水捆药绳	1	1	1	1	1	255
2	雪霜捆药绳	1	1	1	1	1	255
2	疗伤药捆药绳	1	1	1	1	1	255
1	强效太阳水包	1	1	1	1	1	255
1	万年雪霜包	1	1	1	1	1	255
1	疗伤药包	1	1	1	1	1	255
1	龙鳞	1	1	1	1	1	255
1	邪眼骷髅	1	1	1	1	1	255
2	金创药(特量)	1	1	1	1	1	255
2	魔法药(特量)	1	1	1	1	1	255
2	金创药(巨量)	1	1	1	1	1	255
2	魔法药(巨量)	1	1	1	1	1	255
1	金创药(特)包	1	1	1	1	1	255
1	魔法药(特)包	1	1	1	1	1	255
1	金创药(巨)包	1	1	1	1	1	255
1	魔法药(巨)包	1	1	1	1	1	255
1	勇猛宝玉	1	1	1	1	1	255
1	魔性宝玉	1	1	1	1	1	255
1	仙界宝玉	1	1	1	1	1	255
1	守护宝玉	1	1	1	1	1	255
1	制魔宝玉	1	1	1	1	1	255
1	集中宝玉	1	1	1	1	1	255
1	疾风宝玉	1	1	1	1	1	255
1	强化神珠	1	1	1	1	1	255
4	钢铁斧	1	1	1	1	1	255
4	火血匕	1	1	1	1	1	255
4	魔血剑	1	1	1	1	1	255
4	黑虎斧	1	1	1	1	1	255
4	神血枪	1	1	1	1	1	255
4	火莲杖	1	1	1	1	1	255
4	龙血剑	1	1	1	1	1	255
4	鹤羽扇	1	1	1	1	1	255
4	炎狱血剑	1	1	1	1	1	255
3	灵晶甲胄(男)	1	1	1	1	1	255
3	灵晶甲胄(女)	1	1	1	1	1	255
3	赤魔甲(男)	1	1	1	1	1	255
3	赤魔甲(女)	1	1	1	1	1	255
3	绿魔甲(男)	1	1	1	1	1	255
3	绿魔甲(女)	1	1	1	1	1	255
3	青魔甲(男)	1	1	1	1	1	255
3	青魔甲(女)	1	1	1	1	1	255
3	监视者铠甲(男)	1	1	1	1	1	255
3	监视者铠甲(女)	1	1	1	1	1	255
3	黑虎甲胄(男)	1	1	1	1	1	255
3	黑虎甲胄(女)	1	1	1	1	1	255
3	莲盛魔衣(男)	1	1	1	1	1	255
3	莲盛魔衣(女)	1	1	1	1	1	255
3	鹤羽圣衣(男)	1	1	1	1	1	255
3	鹤羽圣衣(女)	1	1	1	1	1	255
5	金萤帽	1	1	1	1	1	255
5	金铜头盔	1	1	1	1	1	255
5	钢铁头盔	1	1	1	1	1	255
5	勇士头盔	1	1	1	1	1	255
5	英雄头盔	1	1	1	1	1	255
5	贤人帽	1	1	1	1	1	255
5	通天冠	1	1	1	1	1	255
7	龙行鞋	1	1	1	1	1	255
7	赤燐鞋	1	1	1	1	1	255
7	黄金腰带	1	1	1	1	1	255
7	金刚腰带	1	1	1	1	1	255
7	金纹长靴	1	1	1	1	1	255
5	暴压项链	1	1	1	1	1	255
5	紫晶石项链	1	1	1	1	1	255
5	(残)魔神鬼璎	1	1	1	1	1	255
5	(真)魔神鬼璎	1	1	1	1	1	255
5	斗士项链	1	1	1	1	1	255
5	破碎项链	1	1	1	1	1	255
5	破角	1	1	1	1	1	255
5	金刚陶坠	1	1	1	1	1	255
5	青雷	1	1	1	1	1	255
5	(残)魔玉战璎	1	1	1	1	1	255
5	(真)魔玉战璎	1	1	1	1	1	255
5	紫水晶项链	1	1	1	1	1	255
5	五玄项链	1	1	1	1	1	255
5	幻魔石项链	1	1	1	1	1	255
5	针坠	1	1	1	1	1	255
5	曜紫天坠	1	1	1	1	1	255
5	灵力项链	1	1	1	1	1	255
5	(残)昆仑眼泪	1	1	1	1	1	255
5	(真)昆仑眼泪	1	1	1	1	1	255
5	珍玉项链	1	1	1	1	1	255
5	灵玉项链	1	1	1	1	1	255
5	心如明镜	1	1	1	1	1	255
5	秀女十字盘	1	1	1	1	1	255
5	黑铁手镯	1	1	1	1	1	255
5	(残)金娥月轮	1	1	1	1	1	255
5	(真)金娥月轮	1	1	1	1	1	255
5	监视者手套	1	1	1	1	1	255
5	暴压手镯	1	1	1	1	1	255
5	世轮手镯	1	1	1	1	1	255
5	破碎手镯	1	1	1	1	1	255
5	钢铁手套	1	1	1	1	1	255
5	铁魔双轮	1	1	1	1	1	255
5	暴虎归山	1	1	1	1	1	255
5	绿翠手镯	1	1	1	1	1	255
5	魔鬼手镯	1	1	1	1	1	255
5	幻魔石手镯	1	1	1	1	1	255
5	五玄手镯	1	1	1	1	1	255
5	曜火虹轮	1	1	1	1	1	255
5	曜宝探魔轮	1	1	1	1	1	255
5	灵符手镯	1	1	1	1	1	255
5	雪玉手镯	1	1	1	1	1	255
5	灵玉手镯	1	1	1	1	1	255
5	玉女天使	1	1	1	1	1	255
5	五行悟思轮	1	1	1	1	1	255
5	暴压戒指	1	1	1	1	1	255
5	(残)魔神戒指	1	1	1	1	1	255
5	(真)魔神戒指	1	1	1	1	1	255
5	世轮指环	1	1	1	1	1	255
5	虎威戒指	1	1	1	1	1	255
5	破碎戒指	1	1	1	1	1	255
5	盟约戒指	1	1	1	1	1	255
5	金龙之链戒指	1	1	1	1	1	255
5	魔鬼戒指	1	1	1	1	1	255
5	(残)万毒蛛环	1	1	1	1	1	255
5	(真)万毒蛛环	1	1	1	1	1	255
5	绿翠指环	1	1	1	1	1	255
5	幻魔石戒指	1	1	1	1	1	255
5	五玄戒指	1	1	1	1	1	255
5	血玉指环	1	1	1	1	1	255
5	飞曜指环	1	1	1	1	1	255
5	雪玉戒指	1	1	1	1	1	255
5	白玉戒指	1	1	1	1	1	255
5	(残)真云指环	1	1	1	1	1	255
5	(真)真云指环	1	1	1	1	1	255
5	灵符戒指	1	1	1	1	1	255
5	灵玉戒指	1	1	1	1	1	255
5	五行连环	1	1	1	1	1	255
5	金刚伏魔环	1	1	1	1	1	255
1	勇猛精酿[1h]	1	1	1	1	1	255
1	智慧精酿[1h]	1	1	1	1	1	255
1	仙界精酿[1h]	1	1	1	1	1	255
1	狂野精酿[30m]	1	1	1	1	1	255
1	体力精酿[1h]	1	1	1	1	1	255
1	法力精酿[1h]	1	1	1	1	1	255
1	勇猛精酿[3h]	1	1	1	1	1	255
1	智慧精酿[3h]	1	1	1	1	1	255
1	仙界精酿[3h]	1	1	1	1	1	255
1	狂野精酿[1h]	1	1	1	1	1	255
1	体力精酿[3h]	1	1	1	1	1	255
1	法力精酿[3h]	1	1	1	1	1	255
1	勇猛精酿[5h]	1	1	1	1	1	255
1	智慧精酿[5h]	1	1	1	1	1	255
1	仙界精酿[5h]	1	1	1	1	1	255
1	狂野精酿[3h]	1	1	1	1	1	255
1	体力精酿[5h]	1	1	1	1	1	255
1	法力精酿[5h]	1	1	1	1	1	255
7	破坏力火炬[1]	1	1	1	1	1	255
7	魔法力火炬[1]	1	1	1	1	1	255
7	精神力火炬[1]	1	1	1	1	1	255
7	破坏力火炬[3]	1	1	1	1	1	255
